1A3H_A 2CKR_A 0
1A3H_A 4V2X_A 0
1A3H_A 1YNP_A 0
1A3H_A 5A8M_A 0
1A3H_A 4W7U_A 0
1A3H_A 1G01_A 0
1A3H_A 5WH8_A 0
1A3H_A 4HTY_A 0
1A3H_A 6UI3_A 0
1A3H_A 6Q1I_A 0
1A3H_A 1BQC_A 0
1A3H_A 1WKY_A 0
1A3H_A 5OYC_A 0
1A3H_A 2Y8K_A 0
1A3H_A 5IHS_A 0
1A3H_A 3AMC_A 0
1A3H_A 6JYZ_A 0
1A3H_A 1TVN_A 0
1A3H_A 6XSU_A 0
1A3H_A 4YZP_A 0
1A44_A 2GZQ_A 0
1A44_A 1WKO_A 0
1A44_A 5O46_A 0
1A44_A 4BEG_A 0
1A48_A 2CWQ_C 0
1A48_A 3KRE_A 0
1A48_A 2YWV_A 0
1A48_A 3R9R_A 0
1A4I_A 4B4U_A 0
1A4I_A 3L07_A 0
1A4I_A 6APE_A 0
1A4I_A 5TC4_A 0
1A4M_A 1XIY_A 0
1A4M_A 4GXW_A 0
1A4M_A 6IJN_A 0
1A4M_A 7PYT_B 0
1A4M_A 2PGF_A 0
1A4M_A 6N9M_A 0
1A4M_A 3X0V_A 0
1A4M_A 3LGD_A 0
1A4M_A 1AKO_A 0
1A4Y_A 4IM6_A 0
1A4Y_A 4Q62_A 0
1A4Y_A 4IM6_A 0
1A4Y_A 4IM6_A 0
1A4Y_A 4IM6_A 0
1A4Y_A 4Q62_A 0
1A4Y_A 4IM6_A 0
1A4Y_A 1M0Z_A 0
1A4Y_A 4IM6_A 0
1A4Y_A 4Q62_A 0
1A4Y_A 1M0Z_A 0
1A4Y_A 2RIJ_A 0
1A4Y_A 4XA9_A 0
1A4Y_A 4PSJ_A 0
1A4Y_A 4IM6_A 0
1A4Y_A 4XA9_A 0
1A4Y_A 4IM6_A 0
1A4Y_B 2ZPO_A 0
1A4Y_B 5AR6_A 0
1A4Y_B 2VQ9_A 0
1A4Y_B 2P6Z_A 0
1A4Y_B 2VQ8_A 0
1A4Y_B 5N48_B 0
1A4Y_B 1KM8_A 0
1A4Y_B 1GQV_A 0
1A4Y_B 4X09_A 0
1A4Y_B 3IXC_A 0
1A4Y_B 7BFK_A 0
1A4Y_B 6YBC_A 0
1A4Y_B 1ONC_A 0
1A53_A 8PP8_A 0
1A53_A 1PII_A 0
1A53_A 3LER_A 0
1A53_A 1VC4_A 0
1A53_A 4G5X_A 0
1A53_A 4ML9_A 0
1A53_A 4JEJ_A 0
1A53_A 6BMA_A 0
1A53_A 3QJA_A 0
1A53_A 5J5P_A 0
1A54_A 1TWY_A 0
1A54_A 7XG7_A 0
1A54_A 4JWO_A 0
1A54_A 4ECF_A 0
1A54_A 5J1D_A 0
1A54_A 4GD5_A 0
1A54_A 2Q9T_A 0
1A5M_C 1ONW_A 0
1A5M_C 1XRF_A 0
1A5M_C 1M7J_A 0
1A5M_C 5T5I_A 0
1A5M_C 6KLK_A 0
1A5M_C 4GZ7_A 0
1A5M_C 2VUN_A 0
1A5M_C 6JKU_A 0
1A5M_C 4F0R_A 0
1A5M_C 3GIQ_A 0
1A5M_C 1XRF_A 0
1A5M_C 7UOF_A 0
1A5V_A 6Q78_A 0
1A5V_A 2ANV_A 0
1A5V_A 5CZ1_A 0
1A5V_A 4MQ3_A 0
1A5V_A 4O8M_A 0
1A68_A 4CRH_A 0
1A68_A 4YY8_A 0
1A71_A 1H2B_A 0
1A71_A 1KOL_A 0
1A71_A 1YB5_A 0
1A71_A 4OH1_A 0
1A71_A 4Y1B_A 0
1A71_A 4EEZ_A 0
1A71_A 5VM2_A 0
1A71_A 4JBG_A 0
1A71_A 5TNX_A 0
1A71_A 6NA3_A 0
1A71_A 6LJH_A 0
1A71_A 1Y9A_A 0
1A71_A 5FI3_A 0
1A71_A 4DVJ_A 0
1A71_A 4EJ6_A 0
1A71_A 3S1L_A 0
1A71_A 6C49_A 0
1A71_A 3B6Z_A 0
1A71_A 4UEJ_A 0
1A71_A 1JVB_A 0
1A71_A 1UUF_A 0
1A71_A 3JV7_A 0
1A71_A 4IDA_A 0
1A71_A 3QWB_A 0
1A71_A 1VJ0_A 0
1A71_A 2CD9_A 0
1A71_A 1V3V_A 0
1A71_A 3GMS_A 0
1A71_A 7X0R_A 0
1A71_A 7VB3_A 0
1A78_A 3WUC_A 0
1A78_A 2WSV_A 0
1A78_A 1HDK_A 0
1A78_A 2D6M_A 0
1A78_A 1BKZ_A 0
1A78_A 1KJL_A 0
1A78_A 5NLD_A 0
1A78_A 4OE5_A 0
1A78_A 3AP7_A 0
1A78_A 3T2T_A 0
1A78_A 2WSV_A 0
1A78_A 1IS3_A 0
1A78_A 2YMZ_A 0
1A78_A 3VV1_A 0
1A78_A 4YM1_A 0
1A78_A 3NV1_A 0
1A78_A 4XZP_A 0
1A78_A 6E20_A 0
1A7D_A 4XPW_A 0
1A7D_A 8FN8_B 0
1A7D_A 3WHN_A 0
1A7D_A 1HMD_A 0
1A7S_A 3RP2_A 0
1A7S_A 1BIO_A 0
1A7S_A 4Q7Z_A 0
1A7S_A 1AU8_A 0
1A7T_A 1M2X_A 0
1A7T_A 2BC2_A 0
1A7T_A 2Y87_A 0
1A7T_A 6JV4_A 0
1A7T_A 2YNT_A 0
1A7T_A 4EXY_B 0
1A7T_A 6T5K_C 0
1A7T_A 1DD6_A 0
1A7U_A 3QIT_A 0
1A7U_A 3RK4_A 0
1A7U_A 1VA4_A 0
1A7U_A 3A2M_A 0
1A7U_A 5A62_A 0
1A7U_A 4JNC_A 0
1A7U_A 5W15_A 0
1A7U_A 5NFQ_A 0
1A7U_A 2XUA_A 0
1A7U_A 3WI7_A 0
1A7U_A 6KXH_A 0
1A7U_A 4MJ3_A 0
1A7U_A 4X00_A 0
1A7U_A 3CXU_A 0
1A7U_A 3V1N_A 0
1A7U_A 2WUE_A 0
1A7U_A 1Y37_A 0
1A7U_A 3HSS_A 0
1A7U_A 6I8W_A 0
1A7U_A 1A88_A 0
1A7U_A 4RNC_A 0
1A7U_A 3KD2_A 0
1A7U_A 1IUO_A 0
1A7U_A 3QYJ_A 0
1A7U_A 3R3U_A 0
1A7U_A 3FOB_A 0
1A7U_A 4INZ_A 0
1A7U_A 4G5X_A 0
1A7U_A 5MXP_A 0
1A7U_A 5FRD_A 0
1A7U_A 5BOV_A 0
1A7U_A 4F0J_A 0
1A7U_A 5H3H_A 0
1A82_A 3OF5_A 0
1A82_A 2QMO_A 0
1A82_A 8P5N_A 0
1A82_A 2WCO_A 0
1A82_A 2YIC_A 0
1A85_A 3HBV_P 0
1A85_A 3ZVS_A 0
1A85_A 7WXX_A 0
1A85_A 2XS4_A 0
1A85_A 7UK6_A 0
1A88_A 3QIT_A 0
1A88_A 4JNC_A 0
1A88_A 1A7U_A 0
1A88_A 7DQ9_A 0
1A88_A 6I8W_A 0
1A88_A 3PE6_A 0
1A88_A 2XUA_A 0
1A88_A 2WUE_A 0
1A88_A 3VXK_A 0
1A88_A 5MXP_A 0
1A88_A 3A2M_A 0
1A88_A 6TJ2_A 0
1A88_A 4PW0_A 0
1A88_A 4MJ3_A 0
1A88_A 8HGU_A 0
1A88_A 4RNC_A 0
1A88_A 6RA3_A 0
1A88_A 3FOB_A 0
1A88_A 4X00_A 0
1A88_A 3WI7_A 0
1A88_A 1B6G_A 0
1A88_A 5NFQ_A 0
1A88_A 3CXU_A 0
1A88_A 1IUO_A 0
1A88_A 4I3F_A 0
1A88_A 6KXH_A 0
1A88_A 3PF9_A 0
1A88_A 4F0J_A 0
1A88_A 3V1N_A 0
1A88_A 8CLO_A 0
1A88_A 5W15_A 0
1A88_A 4INZ_A 0
1A88_A 7TVW_A 0
1A88_A 1VA4_A 0
1A88_A 3HSS_A 0
1A88_A 5A62_A 0
1A88_A 4G5X_A 0
1A88_A 3RK4_A 0
1A88_A 4OPM_A 0
1A88_A 3R3U_A 0
1A88_A 5BOV_A 0
1A88_A 3QYJ_A 0
1A88_A 5H3H_A 0
1A88_A 5URO_A 0
1A8B_A 5CI5_A 0
1A8B_A 3CHJ_A 0
1A8B_A 3CHJ_A 0
1A8B_A 4F7U_G 0
1A8B_A 1AII_A 0
1A8B_A 2HYU_A 0
1A8B_A 2II2_A 0
1A8B_A 1AII_A 0
1A8D_A 3OBR_A 0
1A8D_A 2VU9_A 0
1A8D_A 5VMR_A 0
1A8D_A 2VXR_A 0
1A8D_A 6HOX_A 0
1A8E_A 2AYS_A 0
1A8E_A 2YXX_A 0
1A8I_A 4BQE_A 0
1A8I_A 1L5V_A 0
1A8I_A 4KTW_A 0
1A8L_A 7C65_A 0
1A8L_A 7Q3J_A 0
1A8L_A 7BZK_B 0
1A8L_A 2HZE_A 0
1A8L_A 4AT7_A 0
1A8L_A 3VWW_A 0
1A8L_A 1V98_A 0
1A8L_A 1V57_A 0
1A8L_A 2HLS_A 0
1A8L_A 4GWR_A 0
1A8L_A 1HYU_A 0
1A8L_A 7Q3J_A 0
1A8L_A 2E0Q_A 0
1A8L_A 4MNN_A 0
1A8V_A 2OZJ_A 0
1A8V_A 3R5X_A 0
1A9X_A 8EVW_A 0
1A9X_A 3WNZ_A 0
1A9X_A 5VZ0_B 0
1A9X_A 6UEL_A 0
1A9X_A 5MLK_A 0
1A9X_A 6UEL_A 0
1A9X_A 5VZ0_B 0
1A9X_A 4INF_A 0
1A9X_A 3OUZ_A 0
1A9X_A 3VPD_A 0
1A9X_A 1DV1_A 0
1A9X_A 5H80_A 0
1A9X_A 6UEL_A 0
1A9X_A 2DWC_A 0
1A9X_A 1W96_A 0
1A9X_A 1EYZ_A 0
1A9X_A 3VPD_A 0
1A9X_A 1DV1_A 0
1A9X_A 6UEL_A 0
1A9X_B 1O1Y_A 0
1A9X_B 2VK2_A 0
1A9X_B 1WL8_A 0
1A9X_B 2EZ1_A 0
1A9X_B 7SBC_A 0
1A9X_B 6UEL_A 0
1AAC_A 6HBE_A 0
1AAC_A 1BXU_A 0
1AAC_A 2CJ3_A 0
1AAC_A 3GDC_A 0
1AAC_A 1PMY_A 0
1AAC_A 1PAZ_A 0
1AAC_A 1BYO_A 0
1AAC_A 5FC9_A 0
1AAL_A 1KNT_A 0
1AAL_A 3M7Q_B 0
1AAL_A 5NMV_K 0
1AAL_A 4U32_X 0
1AAL_A 6Q61_A 0
1AAL_A 2PFY_A 0
1AAL_A 3BYB_A 0
1AB1_A 3SZS_A 0
1AB1_A 1BHP_A 0
1AB1_A 2V9B_A 0
1AB9_B 2F9N_A 0
1AB9_B 1EAX_A 0
1AB9_B 8VIS_B 0
1AB9_B 1DDJ_A 0
1AB9_B 1BIT_A 0
1AB9_B 8V04_B 0
1AB9_C 1AKS_B 0
1AB9_C 1ZHM_A 0
1AB9_C 4DGJ_A 0
1AB9_C 2F91_A 0
1AB9_C 2F9N_A 0
1ABE_A 1GCA_A 0
1ABE_A 4RXU_A 0
1ABE_A 4RY9_A 0
1ABE_A 4KZK_A 0
1ABE_A 7QSQ_A 0
1ABE_A 4RXM_A 0
1ABE_A 4RY0_A 0
1ABE_A 2VK2_A 0
1ABE_A 7QSP_B 0
1ACF_A 3D9Y_A 0
1ACF_A 3NUG_A 0
1ACF_A 3NUL_A 0
1ACF_A 8TI5_A 0
1ACX_A 2MCM_A 0
1ACX_A 1NCO_A 0
1ADE_A 6FM0_A 0
1ADE_A 4M9D_A 0
1ADE_A 3NUQ_A 0
1ADE_A 6EDW_A 0
1ADE_A 4Z7X_A 0
1ADE_A 6FM0_A 0
1ADE_A 7VF6_A 0
1ADE_A 5I34_A 0
1ADE_A 1P9B_A 0
1ADE_A 8A8O_A 0
1ADE_A 7ODX_A 0
1ADE_A 6ZXQ_A 0
1ADS_A 7BBY_A 0
1ADS_A 3V0S_A 0
1ADS_A 1MI3_A 0
1ADS_A 7S5F_A 0
1ADS_A 3O0K_B 0
1ADS_A 3N2T_A 0
1ADS_A 1PYF_A 0
1ADS_A 4GAC_B 0
1ADS_A 1ZSX_A 0
1ADS_A 4R9O_A 0
1ADS_A 3KRB_A 0
1ADS_A 3WCZ_A 0
1ADS_A 3CMF_A 0
1ADS_A 3VXG_A 0
1ADS_A 3H7R_A 0
1ADS_A 1M6J_A 0
1ADS_A 8HW0_A 0
1ADS_A 7EZI_A 0
1ADS_A 3ERP_A 0
1ADS_A 1HW6_A 0
1ADS_A 5FI3_A 0
1ADS_A 1YNP_A 0
1ADS_A 4GIE_A 0
1ADS_A 8JWM_A 0
1ADS_A 4XK2_A 0
1ADS_A 2BGS_A 0
1ADS_A 6KIK_A 0
1ADS_A 8HNQ_A 0
1ADS_A 4MHB_A 0
1ADS_A 3LN3_A 0
1ADS_A 4WGH_A 0
1ADS_A 1LQA_A 0
1ADS_A 2WZM_A 0
1AE3_A 6J3G_B 0
1AE3_A 1EGU_A 0
1AE9_A 6DXU_A 0
1AE9_A 3DRF_A 0
1AF7_A 3UJ6_A 0
1AF7_A 5XLX_A 0
1AF7_A 3E23_A 0
1AF7_A 3VKE_A 0
1AF7_A 3MCZ_A 0
1AF7_A 5FTW_A 0
1AFW_A 8GQF_A 0
1AFW_A 4UBT_A 0
1AFW_A 3ZBG_A 0
1AFW_A 6BJA_A 0
1AFW_A 6BJ9_A 0
1AFW_A 8GQG_A 0
1AFW_A 7EI4_A 0
1AFW_A 4C2J_A 0
1AFW_A 2WU9_A 0
1AFW_A 3GOA_A 0
1AFW_A 6MHK_A 0
1AFW_A 3SS6_A 0
1AFW_A 7CW4_A 0
1AFW_A 7PYT_B 0
1AFW_A 1WL4_A 0
1AFW_A 4YZO_A 0
1AFW_A 8ECM_A 0
1AFW_A 6HRV_A 0
1AFW_A 6PCA_B 0
1AFW_A 5XYJ_A 0
1AFW_A 4E1L_C 0
1AFW_A 2IAY_A 0
1AFW_A 8FBZ_A 0
1AG9_A 7DZ2_A 0
1AG9_A 2FCR_A 0
1AG9_A 6T1U_A 0
1AG9_A 1FLA_A 0
1AG9_A 1B1C_A 0
1AG9_A 4OXX_A 0
1AG9_A 1AKQ_A 0
1AG9_A 1CZH_A 0
1AG9_A 5LJL_A 0
1AG9_A 6OHK_A 0
1AG9_A 3KLB_A 0
1AG9_A 6FSG_A 0
1AG9_A 5K9B_A 0
1AGJ_A 5C2Z_A 0
1AGJ_A 3FAN_A 0
1AGJ_A 8T3I_A 0
1AGJ_A 5M3N_A 0
1AGJ_A 5ILB_A 0
1AGJ_A 3UFA_A 0
1AGJ_A 6PYM_A 0
1AGJ_A 6SF7_A 0
1AGJ_A 4K1S_B 0
1AGJ_A 1P3C_A 0
1AGY_A 2CZQ_A 0
1AGY_A 4PSC_A 0
1AGY_A 8AM3_AAA 0
1AGY_A 3V1V_A 0
1AGY_A 5X88_A 0
1AGY_A 5W95_A 0
1AHC_A 2G5X_A 0
1AHC_A 3CTK_A 0
1AHC_A 5Z37_A 0
1AHC_A 1GIK_A 0
1AHC_A 3HIW_A 0
1AHC_A 4Z9W_A 0
1AHC_A 4EB2_A 0
1AHC_A 3KU0_A 0
1AHC_A 1LP8_A 0
1AHC_A 6X6H_A1 0
1AHC_A 2B7U_A 0
1AHC_A 1J1M_A 0
1AHC_A 3MVG_A 0
1AHC_A 2GB4_A 0
1AHO_A 2I61_A 0
1AHO_A 1OMY_A 0
1AHO_A 4KYP_A 0
1AHO_A 1B7D_A 0
1AI2_A 5J34_A 0
1AI2_A 3TY3_A 0
1AI2_A 6LTF_A 0
1AI2_A 3UDU_A 0
1AI9_A 8A0N_B 0
1AI9_A 3S9U_A 0
1AI9_A 1DRF_A 0
1AI9_A 1DYR_A 0
1AI9_A 6KP2_A 0
1AI9_A 3IA4_A 0
1AI9_A 3CSE_A 0
1AI9_A 3RG9_A 0
1AII_A 2HYU_A 0
1AII_A 3CHJ_A 0
1AII_A 1A8B_A 0
1AII_A 5ZYO_A 0
1AII_A 1A8B_A 0
1AII_A 3CHJ_A 0
1AIL_A 5BY1_A 0
1AIM_A 3OIS_A 0
1AIM_A 2B1M_A 0
1AIM_A 3CH2_X 0
1AIM_A 3F75_A 0
1AIM_A 2ACT_A 0
1AIM_A 5I4H_B 0
1AIM_A 1CVZ_A 0
1AIM_A 1MS6_A 0
1AIM_A 2O6X_A 0
1AIM_A 4CI7_A 0
1AIM_A 3HHI_A 0
1AIM_A 3U8E_A 0
1AIM_A 6MIS_A 0
1AIM_A 5VPK_A 0
1AIM_A 2DJF_B 0
1AIM_A 8JCQ_A 0
1AIM_A 6CZS_A 0
1AIM_A 5A24_A 0
1AIM_A 1CSB_B 0
1AIM_A 1M6D_A 0
1AIU_A 1SEN_A 0
1AIU_A 3HA9_A 0
1AIU_A 4HU7_A 0
1AIU_A 1THX_A 0
1AIU_A 3VWW_A 0
1AIU_A 2HT9_A 0
1AIU_A 7YSI_A 0
1AIU_A 5CRW_A 0
1AIU_A 4GWR_A 0
1AIU_A 2VOC_B 0
1AIU_A 6LYW_A 0
1AIU_A 3GNJ_A 0
1AIU_A 7BZK_B 0
1AIU_A 5ZF2_A 0
1AIU_A 6I19_A 0
1AIU_A 2WZ9_A 0
1AIU_A 2F51_A 0
1AIU_A 3QOU_A 0
1AIU_A 1JFU_A 0
1AIU_A 3IA1_A 0
1AIU_A 4TVE_A 0
1AIU_A 6CKP_A 0
1AIU_A 2FWE_A 0
1AIU_A 1I5G_A 0
1AIU_A 3WGE_A 0
1AIU_A 5NYK_A 0
1AIU_A 3D22_A 0
1AIU_A 6KIL_A 0
1AIU_A 4CW9_A 0
1AIU_A 2VLT_A 0
1AIU_A 1R26_A 0
1AIU_A 2OE0_A 0
1AIU_A 6G62_A 0
1AIU_A 7Q3J_A 0
1AIU_A 2E0Q_A 0
1AIU_A 5Y4T_A 0
1AIU_A 4RUV_A 0
1AIU_A 3HXS_A 0
1AIU_A 6ZMU_A 0
1AIU_A 1W4V_A 0
1AIU_A 3F3R_A 0
1AIU_A 5JY5_A 0
1AIU_A 7C2B_C 0
1AIU_A 7C65_A 0
1AIU_A 1V98_A 0
1AIU_A 3CXG_A 0
1AIU_A 4FYU_A 0
1AIU_A 4I8B_A 0
1AJ8_A 6S6F_A 0
1AJ8_A 5MST_A 0
1AJ8_A 2P2W_A 0
1AJ8_A 3Q13_A 0
1AJ8_A 1IOM_A 0
1AJ8_A 2IBP_A 0
1AJ8_A 4O7K_A 0
1AJ8_A 6HXP_A 0
1AJ8_A 1AL6_A 0
1AJ8_A 6HXK_A 0
1AJ8_A 1VGM_A 0
1AJR_A 2Z20_A 0
1AJR_A 4W5K_A 0
1AJR_A 4H51_A 0
1AJR_A 1QIS_A 0
1AJR_A 7AAT_A 0
1AJR_A 5CRW_A 0
1AJR_A 6T3V_A 0
1AJR_A 1GV9_A 0
1AJR_A 4EFF_A 0
1AJR_A 3MEB_A 0
1AJR_A 2X5F_A 0
1AJR_A 8KDL_A 0
1AK1_A 2IV7_A 0
1AK1_A 7OZ9_AAA 0
1AK1_A 3AQI_A 0
1AK1_A 1ICR_A 0
1AK1_A 5DBF_A 0
1AKO_A 6LPM_A 0
1AKO_A 2VOA_A 0
1AKO_A 2JC4_A 0
1AKO_A 1VYB_A 0
1AKO_A 5EWT_A 0
1AKO_A 5OCS_A 0
1AKO_A 5CFE_A 0
1AKO_A 3G00_A 0
1AKO_A 6WCD_A 0
1AKO_A 6Q4R_A 0
1AKO_A 2JC5_A 0
1AKO_A 2O3H_A 0
1AKQ_A 6T1U_A 0
1AKQ_A 5K9B_A 0
1AKQ_A 2X5L_A 0
1AKQ_A 1AG9_A 0
1AKQ_A 4OXX_A 0
1AKQ_A 2CHN_A 0
1AKQ_A 1FLA_A 0
1AKQ_A 1CZH_A 0
1AKQ_A 5WID_A 0
1AKQ_A 1B1C_A 0
1AKQ_A 6H0C_A 0
1AKQ_A 5LJL_A 0
1AKQ_A 6FSG_A 0
1AKY_A 2CDN_A 0
1AKY_A 2XB4_A 0
1AKY_A 3SR0_A 0
1AKY_A 1Z83_A 0
1AKY_A 4G3A_A 0
1AKY_A 2AK3_A 0
1AKY_A 1E4V_A 0
1AKY_A 1P3J_A 0
1AKY_A 2PGD_A 0
1AKY_A 3UKD_A 0
1AKY_A 1OR0_B 0
1AKY_A 3F75_A 0
1AL3_A 5TED_A 0
1AL3_A 2Y7P_A 0
1AL3_A 3FXQ_A 0
1AL6_A 1AJ8_A 0
1AL6_A 2P2W_A 0
1AL6_A 7A0Q_A 0
1AL6_A 1IOM_A 0
1AL6_A 1VGM_A 0
1AL6_A 6HXP_A 0
1AL6_A 2IBP_A 0
1AL6_A 6S6F_A 0
1ALC_A 1FLQ_A 0
1ALC_A 3OK0_A 0
1ALC_A 1AT5_A 0
1ALC_A 1KXW_A 0
1ALC_A 1H6M_A 0
1ALC_A 7YRK_A 0
1ALC_A 1UIA_A 0
1ALK_A 2IUC_A 0
1ALK_A 1K7H_A 0
1ALK_A 3E2D_A 0
1ALK_A 2X98_A 0
1ALV_A 1Y1X_A 0
1ALV_A 1QX2_A 0
1ALV_A 1D2I_A 0
1ALV_A 1Y1X_A 0
1ALV_A 3SIB_A 0
1ALV_A 4USL_A 0
1ALV_A 2ZND_A 0
1ALV_A 1NCX_A 0
1ALV_A 6TJ6_A 0
1ALV_A 1GXY_A 0
1ALV_A 1NCX_A 0
1ALV_A 4MVF_A 0
1ALV_A 2I7A_A 0
1ALV_A 3LL8_B 0
1AM1_A 2ESA_A 0
1AM1_A 1D5N_A 0
1AM1_A 2IOR_A 0
1AM1_A 4IVG_A 0
1AM1_A 5EXJ_A 0
1AMP_A 6ZEP_A 0
1AMP_A 1CP7_A 0
1AMP_A 6OKD_A 0
1AMP_A 3IIB_A 0
1AMP_A 2C6C_A 0
1AMP_A 6HC6_A 0
1AMP_A 7LJI_A 0
1AMP_A 7CJG_B 0
1AMP_A 4PXB_A 0
1AMP_A 4TWE_A 0
1AMP_A 6YIR_A 0
1AMP_A 2V8H_A 0
1AMP_A 6ESL_A 0
1AMX_A 1M0W_A 0
1AMX_A 2OKM_A 0
1ANF_A 7BVT_A 0
1ANF_A 2HEU_A 0
1ANF_A 5K2X_A 0
1ANF_A 6HUR_A 0
1ANF_A 4RYA_A 0
1ANF_A 1ELJ_A 0
1ANF_A 1URG_A 0
1ANF_A 4R6K_A 0
1ANF_A 5M28_A 0
1ANF_A 7NBZ_A 0
1ANF_A 2B3B_A 0
1ANF_A 3K00_A 0
1ANF_A 6J9W_A 0
1ANF_A 4ZS9_A 0
1ANF_A 2XIK_A 0
1ANF_A 6H0H_A 0
1ANF_A 7W3W_A 0
1ANF_A 4UA8_A 0
1ANF_A 6RJY_A 0
1ANF_A 4C1U_A 0
1ANF_A 4QRZ_A 0
1ANF_A 5F7V_A 0
1ANF_A 5IAI_A 0
1ANF_A 7APE_A 0
1ANF_A 5CI5_A 0
1ANF_A 4AQ4_A 0
1ANF_A 4R6Y_A 0
